Mode,TestName,Time
Flow,Total,1.33358
GFuzz,Total,2.07876
GFuzzHB,Total,1.38948
GFuzzHBFlow,Total,1.45059
GoPie+,Total,1.34714
GoPie,Total,1.34181
GoPieHB,Total,1.47368
