Mode,TestName,Time
Flow,Total,1.94295
GFuzz,Total,2.67092
GFuzzHB,Total,1.81255
GFuzzHBFlow,Total,1.62641
GoPie+,Total,1.33505
GoPie,Total,1.32354
GoPieHB,Total,1.26985
