Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,0.37747,0.24018,0.00011,0.00004,0.0,0.0,158.95,0,0
GFuzz,0,,0,0,0,0,1,0.40753,0.25474,0.00000,0.00000,0.0,0.0,147.23,0,0
GFuzzHB,0,,0,0,0,0,1,0.39663,0.24774,0.00009,0.00003,0.0,0.0,151.27,0,0
GFuzzHBFlow,0,,0,0,0,0,1,0.39482,0.24838,0.00012,0.00004,0.0,0.0,151.97,0,0
GoPie,0,,0,0,0,0,2,600.93924,0.24923,0.00000,0.00000,0.0,0.0,0.2,0,0
GoPie+,0,,0,0,0,0,5,601.42002,0.23355,0.00000,0.00000,0.0,0.0,0.5,0,0
GoPieHB,0,,0,0,0,0,3,70.79794,0.22750,0.00006,0.00002,0.0,0.0,2.54,0,0
