Mode,TestName,Time
Flow,Total,1.45512
GFuzz,Total,2.13612
GFuzzHB,Total,1.52877
GFuzzHBFlow,Total,1.45216
GoPie+,Total,1.45266
GoPie,Total,1.42325
GoPieHB,Total,1.44232
