TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
TestCustomDefaultShellCompDirective,10,4,0,0,0,6,0,0,0
TestCustomDefaultShellCompDirective,11,6,0,0,0,6,0,0,0
