Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestParseNetworkAddress,1,1,0,0,0,0,0,0,0
GFuzz,TestParseNetworkAddress,1,1,0,0,0,0,0,0,0
GFuzzHB,TestParseNetworkAddress,1,1,0,0,0,0,0,0,0
GFuzzHBFlow,TestParseNetworkAddress,1,1,0,0,0,0,0,0,0
GoPie+,TestParseNetworkAddress,1,1,0,0,0,0,0,0,0
GoPie,TestParseNetworkAddress,1,1,0,0,0,0,0,0,0
GoPieHB,TestParseNetworkAddress,1,1,0,0,0,0,0,0,0
