Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,0.84763,0.36998,0.00006,0.00011,0.0,0.0,70.79,0,0
GFuzz,0,,0,0,0,0,1,1.33401,0.87233,0.00000,0.00000,0.0,0.0,44.98,0,0
GFuzzHB,0,,0,0,0,0,1,0.87947,0.39861,0.00005,0.00008,0.0,0.0,68.22,0,0
GFuzzHBFlow,0,,0,0,0,0,1,0.93386,0.44203,0.00003,0.00007,0.0,0.0,64.25,0,0
GoPie,0,,0,0,0,0,1,0.84265,0.37773,0.00000,0.00000,0.0,0.0,71.2,0,0
GoPie+,0,,0,0,0,0,1,0.83498,0.36442,0.00000,0.00000,0.0,0.0,71.86,0,0
GoPieHB,0,,0,0,0,0,1,0.88012,0.38541,0.00004,0.00007,0.0,0.0,68.17,0,0
