Mode,TestName,Time
Flow,Total,1.29532
GFuzz,Total,2.02627
GFuzzHB,Total,1.33184
GFuzzHBFlow,Total,1.35406
GoPie+,Total,1.35797
GoPie,Total,1.33904
GoPieHB,Total,1.34145
