Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestContextShouldBindWithTOML,5,1,1,0,0,2,0,0,1
GFuzz,TestContextShouldBindWithTOML,5,1,1,0,0,2,0,0,1
GFuzzHB,TestContextShouldBindWithTOML,5,1,1,0,0,2,0,0,1
GFuzzHBFlow,TestContextShouldBindWithTOML,5,1,1,0,0,2,0,0,1
GoPie+,TestContextShouldBindWithTOML,5,1,1,0,0,2,0,0,1
GoPie,TestContextShouldBindWithTOML,5,1,1,0,0,2,0,0,1
GoPieHB,TestContextShouldBindWithTOML,5,1,1,0,0,2,0,0,1
