Mode,TestName,Time
Flow,Total,1.53774
GFuzz,Total,2.15068
GFuzzHB,Total,1.54325
GFuzzHBFlow,Total,1.49696
GoPie+,Total,72.13417
GoPie,Total,62.88374
GoPieHB,Total,72.13730
