Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestRouteStaticFileFS,6,23,5,0,0,0,0,0,0
GFuzz,TestRouteStaticFileFS,6,23,5,0,0,0,0,0,0
GFuzzHB,TestRouteStaticFileFS,6,23,5,0,0,0,0,0,0
GFuzzHBFlow,TestRouteStaticFileFS,6,23,5,0,0,0,0,0,0
GoPie+,TestRouteStaticFileFS,6,23,5,0,0,0,0,0,0
GoPie,TestRouteStaticFileFS,6,23,5,0,0,0,0,0,0
GoPieHB,TestRouteStaticFileFS,6,23,5,0,0,0,0,0,0
