Mode,TestName,Time
Flow,Total,1.69872
GFuzz,Total,2.60619
GFuzzHB,Total,1.74799
GFuzzHBFlow,Total,1.70519
GoPie+,Total,1.77511
GoPie,Total,1.74420
GoPieHB,Total,1.73282
