Mode,TestName,Time
Flow,Total,2.04387
GFuzz,Total,3.38809
GFuzzHB,Total,1.95281
GFuzzHBFlow,Total,2.13398
GoPie+,Total,2.18636
GoPie,Total,1.93029
GoPieHB,Total,2.16925
