Mode,TestName,Time
Flow,Total,1.17489
GFuzz,Total,1.51840
GFuzzHB,Total,1.09668
GFuzzHBFlow,Total,1.10550
GoPie+,Total,1.15879
GoPie,Total,1.13809
GoPieHB,Total,1.10256
