Mode,TestName,Time
Flow,Total,2.04045
GFuzz,Total,2.91846
GFuzzHB,Total,2.04500
GFuzzHBFlow,Total,2.02337
GoPie+,Total,1.97058
GoPie,Total,2.22891
GoPieHB,Total,2.07849
