Mode,TestName,Time
Flow,Total,1.83960
GFuzz,Total,2.57205
GFuzzHB,Total,1.82597
GFuzzHBFlow,Total,1.96756
GoPie+,Total,1.89008
GoPie,Total,1.86734
GoPieHB,Total,1.79414
