Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,0.92508,0.37137,0.00004,0.00007,0.0,0.0,64.86,0,0
GFuzz,0,,0,0,0,0,1,1.49424,0.92114,0.00000,0.00000,0.0,0.0,40.15,0,0
GFuzzHB,0,,0,0,0,0,1,0.95910,0.40096,0.00004,0.00007,0.0,0.0,62.56,0,0
GFuzzHBFlow,0,,0,0,0,0,1,0.97186,0.38204,0.00004,0.00007,0.0,0.0,61.74,0,0
GoPie,0,,0,0,0,0,1,0.96523,0.39212,0.00000,0.00000,0.0,0.0,62.16,0,0
GoPie+,0,,0,0,0,0,1,0.98524,0.40313,0.00000,0.00000,0.0,0.0,60.9,0,0
GoPieHB,0,,0,0,0,0,1,0.96148,0.39609,0.00003,0.00006,0.0,0.0,62.4,0,0
