Mode,TestName,Time
Flow,Total,1.98124
GFuzz,Total,2.45047
GFuzzHB,Total,1.88380
GFuzzHBFlow,Total,1.92464
GoPie+,Total,1.92973
GoPie,Total,1.88885
GoPieHB,Total,1.88806
