Mode,TestName,Time
Flow,Total,1.37681
GFuzz,Total,2.00691
GFuzzHB,Total,1.34763
GFuzzHBFlow,Total,1.35657
GoPie+,Total,1.32495
GoPie,Total,1.38071
GoPieHB,Total,1.40597
