Mode,TestName,Time
Flow,Total,1.34300
GFuzz,Total,1.98094
GFuzzHB,Total,1.35941
GFuzzHBFlow,Total,1.34698
GoPie+,Total,1.40461
GoPie,Total,1.36351
GoPieHB,Total,1.35946
