Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestCaseSensitivityBackwardCompatibility,1,1,0,0,0,0,0,0,0
GFuzz,TestCaseSensitivityBackwardCompatibility,1,1,0,0,0,0,0,0,0
GFuzzHB,TestCaseSensitivityBackwardCompatibility,1,1,0,0,0,0,0,0,0
GFuzzHBFlow,TestCaseSensitivityBackwardCompatibility,1,1,0,0,0,0,0,0,0
GoPie+,TestCaseSensitivityBackwardCompatibility,1,1,0,0,0,0,0,0,0
GoPie,TestCaseSensitivityBackwardCompatibility,1,1,0,0,0,0,0,0,0
GoPieHB,TestCaseSensitivityBackwardCompatibility,1,1,0,0,0,0,0,0,0
