Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.34736,0.58254,0.00004,0.00008,0.0,0.0,44.53,0,0
GFuzz,0,,0,0,0,0,1,2.00341,1.18808,0.00000,0.00000,0.0,0.0,29.95,0,0
GFuzzHB,0,,0,0,0,0,1,1.25633,0.45508,0.00003,0.00005,0.0,0.0,47.76,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.24861,0.45518,0.00006,0.00010,0.0,0.0,48.05,0,0
GoPie,0,,0,0,0,0,1,1.27926,0.46125,0.00000,0.00000,0.0,0.0,46.9,0,0
GoPie+,0,,0,0,0,0,1,1.27619,0.45428,0.00000,0.00000,0.0,0.0,47.01,0,0
GoPieHB,0,,0,0,0,0,1,1.32764,0.57736,0.00004,0.00007,0.0,0.0,45.19,0,0
