Mode,TestName,Time
Flow,Total,2.39486
GFuzz,Total,3.23337
GFuzzHB,Total,2.41740
GFuzzHBFlow,Total,2.31231
GoPie+,Total,1.93773
GoPie,Total,2.14390
GoPieHB,Total,2.14682
