Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestFlagErrorFunc,1,1,0,0,0,0,0,0,0
GFuzz,TestFlagErrorFunc,1,1,0,0,0,0,0,0,0
GFuzzHB,TestFlagErrorFunc,1,1,0,0,0,0,0,0,0
GFuzzHBFlow,TestFlagErrorFunc,1,1,0,0,0,0,0,0,0
GoPie+,TestFlagErrorFunc,1,1,0,0,0,0,0,0,0
GoPie,TestFlagErrorFunc,1,1,0,0,0,0,0,0,0
GoPieHB,TestFlagErrorFunc,1,1,0,0,0,0,0,0,0
