Mode,TestName,Time
Flow,Total,1.71052
GFuzz,Total,2.51974
GFuzzHB,Total,1.68579
GFuzzHBFlow,Total,1.70692
GoPie+,Total,1.72494
GoPie,Total,1.70344
GoPieHB,Total,1.76006
