Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.09178,0.56322,0.00007,0.00016,0.0,0.0,54.96,0,0
GFuzz,0,,0,0,0,0,1,2.00925,1.46813,0.00000,0.00000,0.0,0.0,29.86,0,0
GFuzzHB,0,,0,0,0,0,1,1.23297,0.71501,0.00007,0.00015,0.0,0.0,48.66,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.07761,0.50754,0.00006,0.00012,0.0,0.0,55.68,0,0
GoPie,0,,0,0,0,0,1,1.17171,0.55560,0.00000,0.00000,0.0,0.0,51.21,0,0
GoPie+,0,,0,0,0,0,1,1.12065,0.52765,0.00000,0.00000,0.0,0.0,53.54,0,0
GoPieHB,0,,0,0,0,0,1,1.04937,0.53487,0.00008,0.00018,0.0,0.0,57.18,0,0
