Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.68003,0.67896,0.00004,0.00009,0.0,0.0,35.71,0,0
GFuzz,0,,0,0,0,0,1,2.38449,1.38889,0.00000,0.00000,0.0,0.0,25.16,0,0
GFuzzHB,0,,0,0,0,0,1,1.76589,0.71491,0.00004,0.00009,0.0,0.0,33.98,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.70150,0.69006,0.00004,0.00008,0.0,0.0,35.26,0,0
GoPie,0,,0,0,0,0,1,1.64974,0.64117,0.00000,0.00000,0.0,0.0,36.37,0,0
GoPie+,0,,0,0,0,0,1,1.62695,0.65392,0.00000,0.00000,0.0,0.0,36.88,0,0
GoPieHB,0,,0,0,0,0,1,1.64496,0.66288,0.00003,0.00008,0.0,0.0,36.48,0,0
