Mode,TestName,Time
Flow,Total,1.96351
GFuzz,Total,2.70141
GFuzzHB,Total,2.02953
GFuzzHBFlow,Total,2.27642
GoPie+,Total,2.59226
GoPie,Total,2.49804
GoPieHB,Total,2.57528
