Mode,TestName,Time
Flow,Total,1.48863
GFuzz,Total,2.11296
GFuzzHB,Total,1.50167
GFuzzHBFlow,Total,1.44194
GoPie+,Total,1.45865
GoPie,Total,1.43689
GoPieHB,Total,1.42043
