Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.76305,0.85215,0.00009,0.00015,0.0,0.0,34.03,0,0
GFuzz,0,,0,0,0,0,1,2.57367,1.74143,0.00000,0.00000,0.0,0.0,23.31,0,0
GFuzzHB,0,,0,0,0,0,1,1.73147,0.83734,0.00008,0.00013,0.0,0.0,34.65,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.69287,0.83995,0.00009,0.00009,0.0,0.0,35.44,0,0
GoPie,0,,0,0,0,0,1,1.70496,0.81892,0.00000,0.00000,0.0,0.0,35.19,0,0
GoPie+,0,,0,0,0,0,1,1.73705,0.87641,0.00000,0.00000,0.0,0.0,34.54,0,0
GoPieHB,0,,0,0,0,0,1,1.70451,0.91183,0.00006,0.00010,0.0,0.0,35.2,0,0
