Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.76337,0.67699,0.00004,0.00008,0.0,0.0,34.03,0,0
GFuzz,0,,0,0,0,0,1,2.39821,1.34758,0.00000,0.00000,0.0,0.0,25.02,0,0
GFuzzHB,0,,0,0,0,0,1,1.69019,0.63694,0.00004,0.00008,0.0,0.0,35.5,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.69484,0.66995,0.00003,0.00009,0.0,0.0,35.4,0,0
GoPie,0,,0,0,0,0,1,1.64771,0.63453,0.00000,0.00000,0.0,0.0,36.41,0,0
GoPie+,0,,0,0,0,0,1,1.68941,0.66489,0.00000,0.00000,0.0,0.0,35.52,0,0
GoPieHB,0,,0,0,0,0,1,1.71140,0.65577,0.00003,0.00009,0.0,0.0,35.06,0,0
