Mode,TestName,Time
Flow,Total,1.46948
GFuzz,Total,2.09631
GFuzzHB,Total,1.41351
GFuzzHBFlow,Total,1.39083
GoPie+,Total,1.43789
GoPie,Total,1.39817
GoPieHB,Total,1.36786
