Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.50641,0.65813,0.00008,0.00010,0.0,0.0,39.83,0,0
GFuzz,0,,0,0,0,0,1,2.13669,1.29911,0.00000,0.00000,0.0,0.0,28.08,0,0
GFuzzHB,0,,0,0,0,0,1,1.50978,0.68353,0.00008,0.00009,0.0,0.0,39.74,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.49823,0.65079,0.00010,0.00010,0.0,0.0,40.05,0,0
GoPie,0,,0,0,0,0,1,1.52278,0.65155,0.00000,0.00000,0.0,0.0,39.4,0,0
GoPie+,0,,0,0,0,0,1,1.46339,0.62640,0.00000,0.00000,0.0,0.0,41.0,0,0
GoPieHB,0,,0,0,0,0,1,1.49737,0.65360,0.00009,0.00011,0.0,0.0,40.07,0,0
