Mode,TestName,Time
Flow,Total,1.17888
GFuzz,Total,1.73762
GFuzzHB,Total,1.17999
GFuzzHBFlow,Total,1.08141
GoPie+,Total,0.96736
GoPie,Total,0.99460
GoPieHB,Total,0.93652
