Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,0.87791,0.45275,0.00004,0.00007,0.0,0.0,68.34,0,0
GFuzz,0,,0,0,0,0,1,1.35088,0.91382,0.00000,0.00000,0.0,0.0,44.42,0,0
GFuzzHB,0,,0,0,0,0,1,0.78740,0.38289,0.00003,0.00009,0.0,0.0,76.2,0,0
GFuzzHBFlow,0,,0,0,0,0,1,0.78462,0.38031,0.00005,0.00008,0.0,0.0,76.47,0,0
GoPie,0,,0,0,0,0,1,0.77196,0.37511,0.00000,0.00000,0.0,0.0,77.72,0,0
GoPie+,0,,0,0,0,0,1,0.81101,0.39568,0.00000,0.00000,0.0,0.0,73.98,0,0
GoPieHB,0,,0,0,0,0,1,0.82446,0.39488,0.00003,0.00005,0.0,0.0,72.77,0,0
