Mode,TestName,Time
Flow,Total,1.38948
GFuzz,Total,2.02112
GFuzzHB,Total,1.35607
GFuzzHBFlow,Total,1.39426
GoPie+,Total,1.35834
GoPie,Total,1.41989
GoPieHB,Total,1.39810
