Mode,TestName,Time
Flow,Total,1.35828
GFuzz,Total,2.03742
GFuzzHB,Total,1.37974
GFuzzHBFlow,Total,1.40328
GoPie+,Total,1.41491
GoPie,Total,1.36049
GoPieHB,Total,1.42953
