Mode,TestName,Time
Flow,Total,1.51378
GFuzz,Total,2.12962
GFuzzHB,Total,1.54914
GFuzzHBFlow,Total,1.58471
GoPie+,Total,1.51075
GoPie,Total,1.53885
GoPieHB,Total,1.53129
