Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestPusherWithoutPusher,1,1,0,0,0,0,0,0,0
GFuzz,TestPusherWithoutPusher,1,1,0,0,0,0,0,0,0
GFuzzHB,TestPusherWithoutPusher,1,1,0,0,0,0,0,0,0
GFuzzHBFlow,TestPusherWithoutPusher,1,1,0,0,0,0,0,0,0
GoPie+,TestPusherWithoutPusher,1,1,0,0,0,0,0,0,0
GoPie,TestPusherWithoutPusher,1,1,0,0,0,0,0,0,0
GoPieHB,TestPusherWithoutPusher,1,1,0,0,0,0,0,0,0
