Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestLoadHTMLFilesReleaseMode,22,9,6,2,0,0,3,0,0
GFuzz,TestLoadHTMLFilesReleaseMode,22,9,6,2,0,0,3,0,0
GFuzzHB,TestLoadHTMLFilesReleaseMode,22,9,6,2,0,0,3,0,0
GFuzzHBFlow,TestLoadHTMLFilesReleaseMode,22,9,6,2,0,0,3,0,0
GoPie+,TestLoadHTMLFilesReleaseMode,22,9,6,2,0,0,3,0,0
GoPie,TestLoadHTMLFilesReleaseMode,22,9,6,2,0,0,3,0,0
GoPieHB,TestLoadHTMLFilesReleaseMode,22,9,6,2,0,0,3,0,0
GoPieHB,TestLoadHTMLFilesReleaseMode,0,0,0,0,0,0,0,0,0
