Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.55714,0.64718,0.00003,0.00007,0.0,0.0,38.53,0,0
GFuzz,0,,0,0,0,0,1,2.08690,1.25765,0.00000,0.00000,0.0,0.0,28.75,0,0
GFuzzHB,0,,0,0,0,0,1,1.59248,0.66029,0.00004,0.00013,0.0,0.0,37.68,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.57649,0.62817,0.00005,0.00009,0.0,0.0,38.06,0,0
GoPie,0,,0,0,0,0,1,1.59597,0.66673,0.00000,0.00000,0.0,0.0,37.59,0,0
GoPie+,0,,0,0,0,0,1,1.54165,0.62394,0.00000,0.00000,0.0,0.0,38.92,0,0
GoPieHB,0,,0,0,0,0,1,1.50918,0.61912,0.00004,0.00008,0.0,0.0,39.76,0,0
