Mode,TestName,Time
Flow,Total,1.45295
GFuzz,Total,2.02879
GFuzzHB,Total,1.29898
GFuzzHBFlow,Total,1.35325
GoPie+,Total,1.33865
GoPie,Total,1.32245
GoPieHB,Total,1.36272
