Mode,TestName,Time
Flow,Total,0.49482
GFuzz,Total,4.12159
GFuzzHB,Total,6.44370
GFuzzHBFlow,Total,3.40200
GoPie+,Total,0.57812
GoPie,Total,0.51843
GoPieHB,Total,0.55672
