Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,1,A01,2,0,0,0,1,0.90976,0.49080,0.00013,0.00009,2000.0,131.9,65.95,0,0
GFuzz,1,A01,1,0,0,0,1,0.83434,0.42531,0.00001,0.00000,1000.0,71.91,71.91,0,0
GFuzzHB,1,A01,2,0,0,0,1,0.81807,0.43091,0.00015,0.00012,2000.0,146.69,73.34,0,0
GFuzzHBFlow,1,A01,2,0,0,0,1,0.88828,0.47814,0.00017,0.00012,2000.0,135.09,67.55,0,0
GoPie,1,A01,1,0,0,0,3,71.84718,0.44591,0.00001,0.00000,333.33,0.84,2.51,0,0
GoPie+,1,A01,1,0,0,0,5,2.56354,0.36119,0.00001,0.00000,200.0,23.41,117.03,0,0
GoPieHB,1,A01,2,0,0,0,5,2.55050,0.39406,0.00008,0.00004,400.0,47.05,117.62,0,0
