Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,0.79193,0.37509,0.00005,0.00009,0.0,0.0,75.76,0,0
GFuzz,0,,0,0,0,0,1,1.33055,0.90606,0.00000,0.00000,0.0,0.0,45.09,0,0
GFuzzHB,0,,0,0,0,0,1,0.78274,0.36367,0.00003,0.00007,0.0,0.0,76.65,0,0
GFuzzHBFlow,0,,0,0,0,0,1,0.81324,0.38790,0.00003,0.00007,0.0,0.0,73.78,0,0
GoPie,0,,0,0,0,0,1,0.80296,0.37397,0.00000,0.00000,0.0,0.0,74.72,0,0
GoPie+,0,,0,0,0,0,1,0.80614,0.37455,0.00000,0.00000,0.0,0.0,74.43,0,0
GoPieHB,0,,0,0,0,0,1,0.79912,0.36600,0.00004,0.00007,0.0,0.0,75.08,0,0
