Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,0.97758,0.41347,0.00004,0.00008,0.0,0.0,61.38,0,0
GFuzz,0,,0,0,0,0,1,1.52409,0.94313,0.00000,0.00000,0.0,0.0,39.37,0,0
GFuzzHB,0,,0,0,0,0,1,0.96926,0.38768,0.00004,0.00007,0.0,0.0,61.9,0,0
GFuzzHBFlow,0,,0,0,0,0,1,0.95716,0.39345,0.00003,0.00007,0.0,0.0,62.69,0,0
GoPie,0,,0,0,0,0,1,0.97012,0.38799,0.00000,0.00000,0.0,0.0,61.85,0,0
GoPie+,0,,0,0,0,0,1,0.94945,0.38644,0.00000,0.00000,0.0,0.0,63.19,0,0
GoPieHB,0,,0,0,0,0,1,0.93831,0.38405,0.00004,0.00007,0.0,0.0,63.94,0,0
