Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.29349,0.44796,0.00005,0.00008,0.0,0.0,46.39,0,0
GFuzz,0,,0,0,0,0,1,1.95532,1.12388,0.00000,0.00000,0.0,0.0,30.69,0,0
GFuzzHB,0,,0,0,0,0,1,1.36669,0.48208,0.00007,0.00010,0.0,0.0,43.9,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.37458,0.48253,0.00005,0.00010,0.0,0.0,43.65,0,0
GoPie,0,,0,0,0,0,1,1.30663,0.46016,0.00000,0.00000,0.0,0.0,45.92,0,0
GoPie+,0,,0,0,0,0,1,1.34186,0.48912,0.00000,0.00000,0.0,0.0,44.71,0,0
GoPieHB,0,,0,0,0,0,1,1.32487,0.45650,0.00003,0.00008,0.0,0.0,45.29,0,0
