TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
TestUnbufferedSendRecv,6,2,0,2,0,0,0,0,0
TestUnbufferedSendRecv,7,4,0,2,0,0,0,0,0
