Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.78613,0.66354,0.00004,0.00010,0.0,0.0,33.59,0,0
GFuzz,0,,0,0,0,0,1,2.69702,1.56118,0.00000,0.00000,0.0,0.0,22.25,0,0
GFuzzHB,0,,0,0,0,0,1,1.81932,0.69553,0.00003,0.00009,0.0,0.0,32.98,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.84852,0.69797,0.00003,0.00010,0.0,0.0,32.46,0,0
GoPie,0,,0,0,0,0,1,1.78953,0.68281,0.00000,0.00000,0.0,0.0,33.53,0,0
GoPie+,0,,0,0,0,0,1,1.87553,0.70520,0.00000,0.00000,0.0,0.0,31.99,0,0
GoPieHB,0,,0,0,0,0,1,1.81908,0.67911,0.00003,0.00007,0.0,0.0,32.98,0,0
