Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.87961,0.60023,0.00011,0.00016,0.0,0.0,31.92,0,0
GFuzz,0,,0,0,0,0,1,2.95671,1.79173,0.00000,0.00000,0.0,0.0,20.29,0,0
GFuzzHB,0,,0,0,0,0,1,1.94072,0.67662,0.00006,0.00014,0.0,0.0,30.92,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.82423,0.66056,0.00007,0.00010,0.0,0.0,32.89,0,0
GoPie,0,,0,0,0,0,1,1.71945,0.58499,0.00000,0.00000,0.0,0.0,34.89,0,0
GoPie+,0,,0,0,0,0,1,1.89211,0.71146,0.00000,0.00000,0.0,0.0,31.71,0,0
GoPieHB,0,,0,0,0,0,1,1.77553,0.60724,0.00007,0.00013,0.0,0.0,33.79,0,0
