Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestNoArgs_WithValid_WithArgs,1,1,0,0,0,0,0,0,0
GFuzz,TestNoArgs_WithValid_WithArgs,1,1,0,0,0,0,0,0,0
GFuzzHB,TestNoArgs_WithValid_WithArgs,1,1,0,0,0,0,0,0,0
GFuzzHBFlow,TestNoArgs_WithValid_WithArgs,1,1,0,0,0,0,0,0,0
GoPie+,TestNoArgs_WithValid_WithArgs,1,1,0,0,0,0,0,0,0
GoPie,TestNoArgs_WithValid_WithArgs,1,1,0,0,0,0,0,0,0
GoPieHB,TestNoArgs_WithValid_WithArgs,1,1,0,0,0,0,0,0,0
