Mode,TestName,Time
Flow,Total,1.27093
GFuzz,Total,1.95737
GFuzzHB,Total,1.10368
GFuzzHBFlow,Total,1.20119
GoPie+,Total,1.46046
GoPie,Total,1.39047
GoPieHB,Total,1.77139
