Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.36663,0.44354,0.00005,0.00009,0.0,0.0,43.9,0,0
GFuzz,0,,0,0,0,0,1,2.10620,1.16302,0.00000,0.00000,0.0,0.0,28.49,0,0
GFuzzHB,0,,0,0,0,0,1,1.41388,0.44997,0.00004,0.00008,0.0,0.0,42.44,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.41412,0.47908,0.00003,0.00007,0.0,0.0,42.43,0,0
GoPie,0,,0,0,0,0,1,1.35796,0.42594,0.00000,0.00000,0.0,0.0,44.18,0,0
GoPie+,0,,0,0,0,0,1,1.39984,0.50978,0.00000,0.00000,0.0,0.0,42.86,0,0
GoPieHB,0,,0,0,0,0,1,1.41683,0.47173,0.00005,0.00010,0.0,0.0,42.35,0,0
