Mode,TestName,Time
Flow,Total,0.83651
GFuzz,Total,1.33258
GFuzzHB,Total,0.77952
GFuzzHBFlow,Total,0.83632
GoPie+,Total,0.78924
GoPie,Total,0.80023
GoPieHB,Total,0.83427
