Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestCommandAlias,1,1,0,0,0,0,0,0,0
GFuzz,TestCommandAlias,1,1,0,0,0,0,0,0,0
GFuzzHB,TestCommandAlias,1,1,0,0,0,0,0,0,0
GFuzzHBFlow,TestCommandAlias,1,1,0,0,0,0,0,0,0
GoPie+,TestCommandAlias,1,1,0,0,0,0,0,0,0
GoPie,TestCommandAlias,1,1,0,0,0,0,0,0,0
GoPieHB,TestCommandAlias,1,1,0,0,0,0,0,0,0
