Mode,TestName,Time
Flow,Total,1.89752
GFuzz,Total,2.65156
GFuzzHB,Total,1.90567
GFuzzHBFlow,Total,1.96308
GoPie+,Total,1.82709
GoPie,Total,1.95498
GoPieHB,Total,1.82540
