Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.44310,0.64805,0.00006,0.00010,0.0,0.0,41.58,0,0
GFuzz,0,,0,0,0,0,1,2.10370,1.28569,0.00000,0.00000,0.0,0.0,28.52,0,0
GFuzzHB,0,,0,0,0,0,1,1.42934,0.62255,0.00006,0.00010,0.0,0.0,41.98,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.40987,0.61159,0.00007,0.00008,0.0,0.0,42.56,0,0
GoPie,0,,0,0,0,0,1,1.48121,0.69192,0.00000,0.00000,0.0,0.0,40.51,0,0
GoPie+,0,,0,0,0,0,1,1.43084,0.62499,0.00000,0.00000,0.0,0.0,41.93,0,0
GoPieHB,0,,0,0,0,0,1,1.53564,0.67140,0.00005,0.00007,0.0,0.0,39.07,0,0
