Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestError,1,1,0,0,0,0,0,0,0
GFuzz,TestError,1,1,0,0,0,0,0,0,0
GFuzzHB,TestError,1,1,0,0,0,0,0,0,0
GFuzzHBFlow,TestError,1,1,0,0,0,0,0,0,0
GoPie+,TestError,1,1,0,0,0,0,0,0,0
GoPie,TestError,1,1,0,0,0,0,0,0,0
GoPieHB,TestError,1,1,0,0,0,0,0,0,0
