Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestExpand,1,1,0,0,0,0,0,0,0
GFuzz,TestExpand,1,1,0,0,0,0,0,0,0
GFuzzHB,TestExpand,1,1,0,0,0,0,0,0,0
GFuzzHBFlow,TestExpand,1,1,0,0,0,0,0,0,0
GoPie+,TestExpand,1,1,0,0,0,0,0,0,0
GoPie,TestExpand,1,1,0,0,0,0,0,0,0
GoPieHB,TestExpand,1,1,0,0,0,0,0,0,0
