Mode,TestName,Time
Flow,Total,1.17496
GFuzz,Total,2.21387
GFuzzHB,Total,1.15386
GFuzzHBFlow,Total,1.20373
GoPie+,Total,1.25074
GoPie,Total,1.24547
GoPieHB,Total,1.17564
