Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,0.93448,0.38694,0.00005,0.00008,0.0,0.0,64.21,0,0
GFuzz,0,,0,0,0,0,1,1.37596,0.88888,0.00000,0.00000,0.0,0.0,43.61,0,0
GFuzzHB,0,,0,0,0,0,1,0.84210,0.37766,0.00004,0.00007,0.0,0.0,71.25,0,0
GFuzzHBFlow,0,,0,0,0,0,1,0.92622,0.39595,0.00004,0.00008,0.0,0.0,64.78,0,0
GoPie,0,,0,0,0,0,1,1.09292,0.47624,0.00000,0.00000,0.0,0.0,54.9,0,0
GoPie+,0,,0,0,0,0,1,1.17433,0.48218,0.00000,0.00000,0.0,0.0,51.09,0,0
GoPieHB,0,,0,0,0,0,1,1.06860,0.44266,0.00005,0.00007,0.0,0.0,56.15,0,0
