Mode,TestName,Time
Flow,Total,1.71000
GFuzz,Total,2.55305
GFuzzHB,Total,1.85631
GFuzzHBFlow,Total,1.83270
GoPie+,Total,1.75022
GoPie,Total,1.76729
GoPieHB,Total,1.77385
