Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestMatchAll,4,4,0,0,0,0,0,0,0
GFuzz,TestMatchAll,4,4,0,0,0,0,0,0,0
GFuzzHB,TestMatchAll,4,4,0,0,0,0,0,0,0
GFuzzHBFlow,TestMatchAll,4,4,0,0,0,0,0,0,0
GoPie+,TestMatchAll,4,4,0,0,0,0,0,0,0
GoPie,TestMatchAll,4,4,0,0,0,0,0,0,0
GoPieHB,TestMatchAll,4,4,0,0,0,0,0,0,0
