Mode,TestName,Time
Flow,Total,1.87812
GFuzz,Total,2.71776
GFuzzHB,Total,1.89960
GFuzzHBFlow,Total,1.93344
GoPie+,Total,57.47390
GoPie,Total,73.77785
GoPieHB,Total,23.37238
